Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence
train	7	6	en-ud-train.conllu 7311	47	infect	true	true	true	2
train	8	6	en-ud-train.conllu 7311	47	infect	true	true	true	4
train	16	6	en-ud-train.conllu 2317	16	come	true	true	false	4
train	18	6	en-ud-train.conllu 2317	16	come	true	true	false	4
train	7	6	en-ud-train.conllu 12229	7	trash	true	true	false	4
train	16	6	en-ud-train.conllu 12229	7	trash	true	true	false	4
train	14	6	en-ud-train.conllu 12249	2	feel	true	true	true	4
train	7	6	en-ud-train.conllu 12249	2	feel	true	true	true	4
train	8	6	en-ud-train.conllu 2343	20	release	true	true	false	4
train	1	6	en-ud-train.conllu 2343	20	release	true	true	false	2
train	8	6	en-ud-train.conllu 7343	2	take	true	true	true	4
train	1	6	en-ud-train.conllu 7343	2	take	true	true	true	4
train	1	6	en-ud-train.conllu 12257	9	say	true	true	true	4
train	10	6	en-ud-train.conllu 12257	9	say	true	true	true	4
train	16	6	en-ud-train.conllu 2369	7	know	true	true	false	2
train	1	6	en-ud-train.conllu 2369	7	know	true	true	false	3
train	6	6	en-ud-train.conllu 7361	24	ruin	true	true	true	4
train	16	6	en-ud-train.conllu 7361	24	ruin	true	true	false	2
train	7	6	en-ud-train.conllu 7394	2	have	true	true	true	4
train	1	6	en-ud-train.conllu 7394	2	have	true	true	true	4
train	7	6	en-ud-train.conllu 12274	25	have	false	true	na	na
train	16	6	en-ud-train.conllu 12274	25	have	true	true	true	4
train	14	6	en-ud-train.conllu 7411	8	have	true	true	true	4
train	7	6	en-ud-train.conllu 7411	8	have	true	true	true	4
train	18	6	en-ud-train.conllu 2480	4	reflect	true	true	true	4
train	1	6	en-ud-train.conllu 2480	4	reflect	true	true	true	4
train	6	6	en-ud-train.conllu 7456	3	need	true	true	true	4
train	16	6	en-ud-train.conllu 7456	3	need	true	true	true	4
train	21	6	en-ud-train.conllu 12303	9	get	true	true	false	4
train	7	6	en-ud-train.conllu 12303	9	get	true	true	false	4
train	8	6	en-ud-train.conllu 2513	26	discuss	true	true	true	4
train	1	6	en-ud-train.conllu 2513	26	discuss	true	true	true	4
train	20	6	en-ud-train.conllu 12308	18	deliver	true	true	true	2
train	7	6	en-ud-train.conllu 12308	18	deliver	true	true	false	4
train	7	6	en-ud-train.conllu 7482	12	buy	true	true	false	4
train	1	6	en-ud-train.conllu 7482	12	buy	true	true	false	4
train	16	6	en-ud-train.conllu 2570	2	hope	true	true	true	4
train	8	6	en-ud-train.conllu 2570	2	hope	true	true	true	4
train	16	6	en-ud-train.conllu 12326	29	encourage	true	true	true	4
train	7	6	en-ud-train.conllu 12326	29	encourage	true	true	true	4
train	14	6	en-ud-train.conllu 2602	7	go	true	true	false	4
train	1	6	en-ud-train.conllu 2602	7	go	true	true	false	4
train	7	6	en-ud-train.conllu 7509	2	make	true	true	true	4
train	21	6	en-ud-train.conllu 7509	2	make	true	true	true	3
train	14	6	en-ud-train.conllu 12331	22	reciprocate	true	true	false	3
train	16	6	en-ud-train.conllu 12331	22	reciprocate	true	true	false	4
train	1	6	en-ud-train.conllu 2668	2	enjoy	true	true	true	4
train	8	6	en-ud-train.conllu 2668	2	enjoy	true	true	true	4
train	10	6	en-ud-train.conllu 12386	4	work	true	true	true	4
train	1	6	en-ud-train.conllu 12386	4	work	true	true	true	4
train	1	6	en-ud-train.conllu 7543	2	live	true	true	true	4
train	14	6	en-ud-train.conllu 7543	2	live	true	true	true	4
train	18	6	en-ud-train.conllu 2702	12	suggest	true	true	true	4
train	11	6	en-ud-train.conllu 2702	12	suggest	true	true	true	3
train	7	6	en-ud-train.conllu 12396	4	say	true	true	true	4
train	14	6	en-ud-train.conllu 12396	4	say	true	true	true	4
train	14	6	en-ud-train.conllu 7575	5	run	true	true	true	4
train	8	6	en-ud-train.conllu 7575	5	run	true	true	true	4
train	21	6	en-ud-train.conllu 2729	20	find	true	true	false	3
train	1	6	en-ud-train.conllu 2729	20	find	true	true	false	2
train	7	6	en-ud-train.conllu 12403	5	have	true	true	true	2
train	1	6	en-ud-train.conllu 12403	5	have	true	true	true	4
train	14	6	en-ud-train.conllu 7601	15	make	true	true	true	4
train	6	6	en-ud-train.conllu 7601	15	make	true	true	true	4
train	14	6	en-ud-train.conllu 2770	2	have	true	true	true	4
train	1	6	en-ud-train.conllu 2770	2	have	true	true	true	4
train	8	6	en-ud-train.conllu 12421	18	go	true	true	true	4
train	14	6	en-ud-train.conllu 12421	18	go	true	true	true	4
train	8	6	en-ud-train.conllu 7647	2	love	true	true	true	4
train	20	6	en-ud-train.conllu 7647	2	love	true	true	true	3
train	10	6	en-ud-train.conllu 2779	14	hang	true	true	true	4
train	14	6	en-ud-train.conllu 2779	14	hang	true	true	true	4
train	7	6	en-ud-train.conllu 7721	4	go	true	true	false	4
train	6	6	en-ud-train.conllu 7721	4	go	true	true	false	4
train	7	6	en-ud-train.conllu 2790	7	lay	true	true	true	4
train	1	6	en-ud-train.conllu 2790	7	lay	true	true	true	4
train	8	6	en-ud-train.conllu 12437	9	listen	true	true	true	4
train	14	6	en-ud-train.conllu 12437	9	listen	true	true	true	4
train	7	6	en-ud-train.conllu 2820	4	have	true	true	true	4
train	8	6	en-ud-train.conllu 2820	4	have	true	true	true	4
train	10	6	en-ud-train.conllu 7731	3	do	true	true	true	4
train	8	6	en-ud-train.conllu 7731	3	do	true	true	true	4
train	1	6	en-ud-train.conllu 2837	2	believe	true	true	true	4
train	8	6	en-ud-train.conllu 2837	2	believe	true	true	true	4
train	14	6	en-ud-train.conllu 12465	14	work	true	true	true	4
train	1	6	en-ud-train.conllu 12465	14	work	true	true	true	4
train	1	6	en-ud-train.conllu 7758	2	love	true	true	true	4
train	6	6	en-ud-train.conllu 7758	2	love	true	true	true	4
train	7	6	en-ud-train.conllu 2872	5	address	true	true	true	4
train	16	6	en-ud-train.conllu 2872	5	address	true	true	true	4
train	20	6	en-ud-train.conllu 12496	2	think	true	true	true	3
train	6	6	en-ud-train.conllu 12496	2	think	true	true	true	4
train	8	6	en-ud-train.conllu 7815	5	ask	true	true	true	4
train	14	6	en-ud-train.conllu 7815	5	ask	true	true	true	4
train	16	6	en-ud-train.conllu 2914	5	address	true	true	true	4
train	8	6	en-ud-train.conllu 2914	5	address	true	true	true	4
train	6	6	en-ud-train.conllu 12527	5	complete	true	true	true	4
train	18	6	en-ud-train.conllu 12527	5	complete	true	true	true	4
train	14	6	en-ud-train.conllu 7854	17	turn	true	true	false	3
train	7	6	en-ud-train.conllu 7854	17	turn	true	true	false	4
train	16	6	en-ud-train.conllu 2954	7	regard	true	true	true	4
train	7	6	en-ud-train.conllu 2954	7	regard	false	true	na	na
train	7	6	en-ud-train.conllu 7868	2	have	true	true	true	4
train	6	6	en-ud-train.conllu 7868	2	have	true	true	true	4
train	1	6	en-ud-train.conllu 12540	4	call	true	true	true	4
train	10	6	en-ud-train.conllu 12540	4	call	true	true	true	4
train	1	6	en-ud-train.conllu 7879	10	care	true	true	false	1
train	14	6	en-ud-train.conllu 7879	10	care	true	true	true	3
dev	7	6	en-ud-dev.conllu 19	13	hear	true	true	true	4
dev	8	6	en-ud-dev.conllu 19	13	hear	true	true	true	4
train	10	6	en-ud-train.conllu 7901	2	need	true	true	true	4
train	7	6	en-ud-train.conllu 7901	2	need	true	true	true	4
train	1	6	en-ud-train.conllu 2995	2	have	true	true	true	4
train	8	6	en-ud-train.conllu 2995	2	have	true	true	true	4
dev	8	6	en-ud-dev.conllu 26	15	fill	true	true	false	4
dev	7	6	en-ud-dev.conllu 26	15	fill	true	true	false	4
train	1	6	en-ud-train.conllu 3002	2	guess	true	true	true	4
train	7	6	en-ud-train.conllu 3002	2	guess	true	true	true	4
train	16	6	en-ud-train.conllu 7947	44	wan	true	true	true	3
train	8	6	en-ud-train.conllu 7947	44	wan	true	true	false	4
dev	21	6	en-ud-dev.conllu 36	21	leave	true	true	true	4
dev	6	6	en-ud-dev.conllu 36	21	leave	true	true	true	4
train	7	6	en-ud-train.conllu 3018	13	testify	true	true	true	4
train	18	6	en-ud-train.conllu 3018	13	testify	true	true	false	2
train	1	6	en-ud-train.conllu 7967	6	have	true	true	true	4
train	10	6	en-ud-train.conllu 7967	6	have	true	true	true	4
dev	1	6	en-ud-dev.conllu 40	17	include	true	true	true	4
dev	16	6	en-ud-dev.conllu 40	17	include	true	true	true	4
train	14	6	en-ud-train.conllu 3020	4	like	true	true	true	4
train	1	6	en-ud-train.conllu 3020	4	like	true	true	true	4
dev	16	6	en-ud-dev.conllu 57	9	open	true	true	true	4
dev	1	6	en-ud-dev.conllu 57	9	open	true	true	true	4
train	14	6	en-ud-train.conllu 7993	3	need	true	true	true	4
train	18	6	en-ud-train.conllu 7993	3	need	true	true	true	4
train	14	6	en-ud-train.conllu 3062	17	remain	true	true	true	4
train	8	6	en-ud-train.conllu 3062	17	remain	true	true	true	4
dev	14	6	en-ud-dev.conllu 59	32	add	true	true	true	4
train	8	6	en-ud-train.conllu 8031	4	want	true	true	true	4
train	1	6	en-ud-train.conllu 8031	4	want	true	true	true	4
train	1	6	en-ud-train.conllu 3074	18	have	true	true	true	4
train	8	6	en-ud-train.conllu 3074	18	have	true	true	false	4
dev	21	6	en-ud-dev.conllu 71	6	provoke	true	true	true	4
dev	14	6	en-ud-dev.conllu 71	6	provoke	true	true	true	4
train	14	6	en-ud-train.conllu 8061	2	use	true	true	true	4
train	7	6	en-ud-train.conllu 8061	2	use	true	true	true	4
dev	7	6	en-ud-dev.conllu 78	2	report	true	true	true	4
dev	6	6	en-ud-dev.conllu 78	2	report	true	true	true	4
train	1	6	en-ud-train.conllu 8117	13	need	true	true	false	4
train	20	6	en-ud-train.conllu 8117	13	need	true	true	false	2
dev	8	6	en-ud-dev.conllu 84	21	want	true	true	true	4
dev	10	6	en-ud-dev.conllu 84	21	want	true	true	true	4
dev	8	6	en-ud-dev.conllu 94	3	estimate	true	true	true	4
dev	1	6	en-ud-dev.conllu 94	3	estimate	true	true	true	4
train	1	6	en-ud-train.conllu 8154	6	order	true	true	true	4
train	14	6	en-ud-train.conllu 8154	6	order	true	true	true	4
dev	6	6	en-ud-dev.conllu 103	4	go	true	true	true	4
dev	1	6	en-ud-dev.conllu 103	4	go	true	true	false	2
train	14	6	en-ud-train.conllu 8183	4	have	true	true	true	4
train	7	6	en-ud-train.conllu 8183	4	have	true	true	true	4
train	16	6	en-ud-train.conllu 8230	8	speak	true	true	true	2
train	18	6	en-ud-train.conllu 8230	8	speak	true	true	true	2
dev	10	6	en-ud-dev.conllu 118	15	drive	true	true	true	4
dev	1	6	en-ud-dev.conllu 118	15	drive	true	true	true	4
train	16	6	en-ud-train.conllu 3082	9	figure	true	true	true	4
train	8	6	en-ud-train.conllu 3082	9	figure	true	true	true	4
dev	14	6	en-ud-dev.conllu 138	33	follow	true	false	na	na
dev	18	6	en-ud-dev.conllu 138	33	follow	true	true	true	2
train	1	6	en-ud-train.conllu 8243	2	do	true	true	true	4
train	7	6	en-ud-train.conllu 8243	2	do	true	true	true	4
train	7	6	en-ud-train.conllu 3102	6	stay	true	true	false	4
train	23	6	en-ud-train.conllu 3102	6	stay	true	true	true	4
train	21	6	en-ud-train.conllu 8269	30	make	true	true	false	3
train	7	6	en-ud-train.conllu 8269	30	make	true	true	false	4
train	20	6	en-ud-train.conllu 3118	19	do	false	true	na	na
train	8	6	en-ud-train.conllu 3118	19	do	true	true	false	4
train	1	6	en-ud-train.conllu 8303	2	love	true	true	true	4
train	6	6	en-ud-train.conllu 8303	2	love	true	true	true	4
dev	21	6	en-ud-dev.conllu 160	13	base	false	true	na	na
dev	5	6	en-ud-dev.conllu 160	13	base	true	true	true	3
train	21	6	en-ud-train.conllu 3136	6	adhere	true	true	true	4
train	16	6	en-ud-train.conllu 3136	6	adhere	true	true	true	4
train	14	6	en-ud-train.conllu 8315	4	apply	true	true	false	3
train	1	6	en-ud-train.conllu 8315	4	apply	true	true	false	4
train	7	6	en-ud-train.conllu 3165	5	do	true	true	false	4
train	1	6	en-ud-train.conllu 3165	5	do	true	true	false	4
train	1	6	en-ud-train.conllu 8352	5	try	true	true	true	4
train	14	6	en-ud-train.conllu 8352	5	try	true	true	true	4
train	10	6	en-ud-train.conllu 3194	2	think	true	true	true	4
train	18	6	en-ud-train.conllu 3194	2	think	true	true	true	4
dev	1	6	en-ud-dev.conllu 173	2	remain	true	true	true	4
dev	10	6	en-ud-dev.conllu 173	2	remain	true	true	true	3
train	22	6	en-ud-train.conllu 8370	19	know	true	true	true	4
train	7	6	en-ud-train.conllu 8370	19	know	true	true	true	4
train	22	6	en-ud-train.conllu 3215	7	give	true	true	true	2
train	1	6	en-ud-train.conllu 3215	7	give	true	true	true	3
train	14	6	en-ud-train.conllu 3259	1	enclose	true	true	true	4
train	1	6	en-ud-train.conllu 3259	1	enclose	true	true	true	4
dev	18	6	en-ud-dev.conllu 190	10	create	true	true	true	4
dev	1	6	en-ud-dev.conllu 190	10	create	true	true	true	4
train	8	6	en-ud-train.conllu 3320	1	attach	true	true	true	4
train	6	6	en-ud-train.conllu 3320	1	attach	true	true	true	4
train	16	6	en-ud-train.conllu 8424	2	have	true	true	true	4
train	14	6	en-ud-train.conllu 8424	2	have	true	true	true	4
dev	1	6	en-ud-dev.conllu 209	15	have	true	true	true	4
dev	5	6	en-ud-dev.conllu 209	15	have	true	true	true	3
train	16	6	en-ud-train.conllu 3351	11	raise	true	true	false	4
train	1	6	en-ud-train.conllu 3351	11	raise	true	true	false	3
dev	8	6	en-ud-dev.conllu 219	22	cause	true	true	false	1
dev	21	6	en-ud-dev.conllu 219	22	cause	true	true	true	1
train	7	6	en-ud-train.conllu 8444	17	creep	true	true	true	4
train	16	6	en-ud-train.conllu 8444	17	creep	true	true	true	4
train	1	6	en-ud-train.conllu 3401	5	make	false	true	na	na
train	10	6	en-ud-train.conllu 3401	5	make	true	true	true	3
dev	7	6	en-ud-dev.conllu 224	5	announce	true	true	true	4
dev	1	6	en-ud-dev.conllu 224	5	announce	true	true	true	4
train	20	6	en-ud-train.conllu 8459	7	notice	true	true	true	3
train	14	6	en-ud-train.conllu 8459	7	notice	true	true	true	4
train	16	6	en-ud-train.conllu 3433	30	have	true	true	true	3
train	7	6	en-ud-train.conllu 3433	30	have	true	true	true	3
dev	10	6	en-ud-dev.conllu 251	2	have	true	true	true	4
train	16	6	en-ud-train.conllu 8472	2	hear	true	true	true	4
train	1	6	en-ud-train.conllu 8472	2	hear	true	true	true	4
train	8	6	en-ud-train.conllu 3490	1	attach	true	true	true	4
train	14	6	en-ud-train.conllu 3490	1	attach	true	true	true	4
dev	16	6	en-ud-dev.conllu 270	8	act	true	true	true	4
dev	1	6	en-ud-dev.conllu 270	8	act	true	true	true	4
train	16	6	en-ud-train.conllu 8481	24	see	true	true	false	2
train	1	6	en-ud-train.conllu 8481	24	see	true	true	false	3
train	18	6	en-ud-train.conllu 3541	8	refute	true	true	false	3
train	8	6	en-ud-train.conllu 3541	8	refute	true	true	false	4
train	21	6	en-ud-train.conllu 8500	12	come	true	true	true	4
train	6	6	en-ud-train.conllu 8500	12	come	true	true	true	4
dev	7	6	en-ud-dev.conllu 320	4	make	true	true	true	4
dev	14	6	en-ud-dev.conllu 320	4	make	true	true	true	4
train	6	6	en-ud-train.conllu 3555	15	focus	true	true	true	4
train	8	6	en-ud-train.conllu 3555	15	focus	true	true	true	4
train	1	6	en-ud-train.conllu 8549	12	have	true	true	true	4
train	14	6	en-ud-train.conllu 8549	12	have	true	true	true	4
train	1	6	en-ud-train.conllu 3594	10	include	true	true	true	3
train	10	6	en-ud-train.conllu 3594	10	include	true	true	true	4
dev	1	6	en-ud-dev.conllu 344	8	regard	true	true	true	4
dev	22	6	en-ud-dev.conllu 344	8	regard	true	true	true	4
train	10	6	en-ud-train.conllu 8569	3	guess	true	true	true	4
train	1	6	en-ud-train.conllu 8569	3	guess	true	true	true	4
dev	1	6	en-ud-dev.conllu 360	3	contain	true	true	true	4
dev	16	6	en-ud-dev.conllu 360	3	contain	true	true	true	4
train	16	6	en-ud-train.conllu 3686	11	report	true	true	true	4
train	14	6	en-ud-train.conllu 3686	11	report	false	true	na	na
train	1	6	en-ud-train.conllu 8586	28	need	true	true	true	2
train	16	6	en-ud-train.conllu 8586	28	need	true	true	true	4
train	8	6	en-ud-train.conllu 3748	29	help	true	true	false	2
train	7	6	en-ud-train.conllu 3748	29	help	true	true	false	3
dev	10	6	en-ud-dev.conllu 389	7	attach	true	true	true	4
dev	1	6	en-ud-dev.conllu 389	7	attach	true	true	true	4
train	1	6	en-ud-train.conllu 8602	5	bring	true	true	false	4
train	20	6	en-ud-train.conllu 8602	5	bring	true	true	false	2
train	18	6	en-ud-train.conllu 3785	4	make	true	true	false	3
train	1	6	en-ud-train.conllu 3785	4	make	true	true	false	4
dev	7	6	en-ud-dev.conllu 435	4	do	true	true	false	4
dev	18	6	en-ud-dev.conllu 435	4	do	true	true	false	3
train	14	6	en-ud-train.conllu 3805	32	establish	true	true	false	3
train	20	6	en-ud-train.conllu 3805	32	establish	true	true	true	3
train	14	6	en-ud-train.conllu 8643	15	name	true	true	true	4
train	16	6	en-ud-train.conllu 8643	15	name	true	true	true	4
train	8	6	en-ud-train.conllu 8707	5	go	true	true	true	4
train	18	6	en-ud-train.conllu 8707	5	go	true	true	false	3
train	10	6	en-ud-train.conllu 3812	21	know	true	true	true	4
train	14	6	en-ud-train.conllu 3812	21	know	true	true	false	4
dev	7	6	en-ud-dev.conllu 492	4	feel	true	true	true	4
dev	16	6	en-ud-dev.conllu 492	4	feel	true	true	true	4
dev	6	6	en-ud-dev.conllu 521	14	seek	true	true	true	4
dev	1	6	en-ud-dev.conllu 521	14	seek	true	true	true	3
train	18	6	en-ud-train.conllu 3823	26	submit	true	true	false	4
train	8	6	en-ud-train.conllu 3823	26	submit	true	true	true	3
dev	10	6	en-ud-dev.conllu 548	3	complete	true	true	true	4
dev	8	6	en-ud-dev.conllu 548	3	complete	true	true	false	4
dev	1	6	en-ud-dev.conllu 638	27	mail	true	true	true	4
dev	10	6	en-ud-dev.conllu 638	27	mail	true	true	true	4
train	14	6	en-ud-train.conllu 3829	31	state	true	true	true	4
train	18	6	en-ud-train.conllu 3829	31	state	true	true	true	2
train	14	6	en-ud-train.conllu 3838	5	have	true	true	false	3
train	16	6	en-ud-train.conllu 3838	5	have	true	true	false	3
train	1	6	en-ud-train.conllu 8771	5	go	true	true	true	3
train	8	6	en-ud-train.conllu 8771	5	go	true	true	true	4
train	16	6	en-ud-train.conllu 3881	11	give	true	true	true	4
train	1	6	en-ud-train.conllu 3881	11	give	true	true	true	4
train	5	6	en-ud-train.conllu 8783	4	have	true	true	true	2
train	14	6	en-ud-train.conllu 8783	4	have	true	true	true	4
train	21	6	en-ud-train.conllu 3910	12	join	true	true	false	3
train	14	6	en-ud-train.conllu 3910	12	join	true	true	false	4
dev	6	6	en-ud-dev.conllu 710	5	have	true	true	true	4
dev	8	6	en-ud-dev.conllu 710	5	have	true	true	true	4
train	7	6	en-ud-train.conllu 3957	4	meet	true	true	true	4
train	1	6	en-ud-train.conllu 3957	4	meet	true	true	true	4
dev	14	6	en-ud-dev.conllu 748	2	try	true	true	true	4
dev	16	6	en-ud-dev.conllu 748	2	try	true	true	true	4
train	1	6	en-ud-train.conllu 8799	10	climb	true	true	true	2
train	16	6	en-ud-train.conllu 8799	10	climb	true	true	true	3
train	8	6	en-ud-train.conllu 3966	10	have	true	true	true	4
train	7	6	en-ud-train.conllu 3966	10	have	true	true	true	4
train	1	6	en-ud-train.conllu 8836	15	have	true	true	true	4
train	14	6	en-ud-train.conllu 8836	15	have	true	true	false	3
train	7	6	en-ud-train.conllu 3981	16	do	true	true	false	4
train	21	6	en-ud-train.conllu 3981	16	do	true	true	false	3
dev	1	6	en-ud-dev.conllu 767	4	cancel	true	true	true	4
dev	7	6	en-ud-dev.conllu 767	4	cancel	true	true	true	4
train	16	6	en-ud-train.conllu 8854	23	google	true	true	false	3
train	1	6	en-ud-train.conllu 8854	23	google	true	true	false	3
train	8	6	en-ud-train.conllu 4005	2	enjoy	true	true	true	4
train	7	6	en-ud-train.conllu 4005	2	enjoy	true	true	true	4
train	14	6	en-ud-train.conllu 4060	2	look	true	true	true	4
train	7	6	en-ud-train.conllu 4060	2	look	true	true	true	4
train	10	6	en-ud-train.conllu 8875	2	feel	true	true	true	4
train	1	6	en-ud-train.conllu 8875	2	feel	true	true	true	4
train	1	6	en-ud-train.conllu 4144	7	list	true	true	true	4
train	14	6	en-ud-train.conllu 4144	7	list	true	true	true	4
train	8	6	en-ud-train.conllu 4201	7	use	true	true	true	4
train	10	6	en-ud-train.conllu 4201	7	use	true	true	true	4
train	21	6	en-ud-train.conllu 4234	17	change	true	true	false	3
train	22	6	en-ud-train.conllu 4234	17	change	true	true	true	3
train	1	6	en-ud-train.conllu 8883	10	have	true	true	true	4
train	20	6	en-ud-train.conllu 8883	10	have	true	true	true	2
train	14	6	en-ud-train.conllu 4314	2	have	true	true	true	4
train	16	6	en-ud-train.conllu 4314	2	have	true	true	true	4
train	5	6	en-ud-train.conllu 8928	12	see	true	true	false	2
train	18	6	en-ud-train.conllu 8928	12	see	true	true	false	4
train	7	6	en-ud-train.conllu 4370	6	know	true	true	false	3
train	8	6	en-ud-train.conllu 4370	6	know	true	true	false	3
train	10	6	en-ud-train.conllu 8979	11	raise	true	true	true	4
