,Split,Annotator.ID,Display.Position,Sentence.ID,Pred.Token,Pred.Lemma,Is.Predicate,Is.Understandable,Happened,Confidence,keep
8854,train,7,7,en-ud-train.conllu 6141,15,say,True,True,true,4,True
8855,train,18,7,en-ud-train.conllu 6141,15,say,True,True,true,4,True
8856,test,1,7,en-ud-test.conllu 1813,3,know,True,True,true,4,True
8857,test,8,7,en-ud-test.conllu 1813,3,know,True,True,true,4,True
8858,train,10,7,en-ud-train.conllu 11217,5,where,False,False,na,na,True
8859,train,14,7,en-ud-train.conllu 11217,5,where,True,True,true,4,True
8860,train,14,7,en-ud-train.conllu 6151,27,say,True,True,true,4,True
8861,train,16,7,en-ud-train.conllu 6151,27,say,True,True,true,4,True
8862,test,16,7,en-ud-test.conllu 1830,2,use,True,True,true,4,True
8863,test,18,7,en-ud-test.conllu 1830,2,use,True,True,true,4,True
8864,train,7,7,en-ud-train.conllu 11225,6,arrive,True,True,true,4,True
8865,train,14,7,en-ud-train.conllu 11225,6,arrive,True,True,true,4,True
8866,train,1,7,en-ud-train.conllu 6157,15,look,True,True,false,3,True
8867,train,8,7,en-ud-train.conllu 6157,15,look,True,True,false,4,True
8868,train,1,7,en-ud-train.conllu 834,22,assault,True,True,true,4,True
8869,train,6,7,en-ud-train.conllu 834,22,assault,True,True,true,4,True
8870,train,9,7,en-ud-train.conllu 11240,15,find,True,True,true,3,True
8871,train,20,7,en-ud-train.conllu 11240,15,find,True,True,true,2,True
8872,train,7,7,en-ud-train.conllu 6174,10,ask,True,True,true,4,True
8873,train,16,7,en-ud-train.conllu 6174,10,ask,True,True,true,4,True
8874,train,8,7,en-ud-train.conllu 11277,2,make,True,True,true,4,True
8875,train,21,7,en-ud-train.conllu 11277,2,make,True,True,true,3,True
8876,test,8,7,en-ud-test.conllu 1844,3,transform,True,True,true,4,True
8877,test,16,7,en-ud-test.conllu 1844,3,transform,True,True,true,4,True
8878,train,1,7,en-ud-train.conllu 11318,3,warn,True,True,true,4,True
8879,train,10,7,en-ud-train.conllu 11318,3,warn,True,True,true,4,True
8880,train,1,7,en-ud-train.conllu 837,40,tell,True,True,true,4,True
8881,train,21,7,en-ud-train.conllu 837,40,tell,True,True,true,4,True
8882,test,14,7,en-ud-test.conllu 1866,7,fix,True,True,true,4,True
8883,test,16,7,en-ud-test.conllu 1866,7,fix,True,True,false,4,True
8884,train,1,7,en-ud-train.conllu 867,50,contribute,True,True,true,4,True
8885,train,7,7,en-ud-train.conllu 867,50,contribute,True,True,true,4,True
8886,test,1,7,en-ud-test.conllu 1888,7,make,True,True,true,4,True
8887,test,6,7,en-ud-test.conllu 1888,7,make,True,True,true,4,True
8888,train,8,7,en-ud-train.conllu 11325,2,take,True,True,true,4,True
8889,train,14,7,en-ud-train.conllu 11325,2,take,True,True,true,4,True
8890,train,7,7,en-ud-train.conllu 6184,2,think,True,True,true,4,True
8891,train,18,7,en-ud-train.conllu 6184,2,think,True,True,true,4,True
8892,train,8,7,en-ud-train.conllu 6205,5,scrape,True,True,true,4,True
8893,train,14,7,en-ud-train.conllu 6205,5,scrape,True,True,true,4,True
8894,train,1,7,en-ud-train.conllu 890,12,have,True,True,false,2,True
8895,train,14,7,en-ud-train.conllu 890,12,have,True,True,true,4,True
8896,train,1,7,en-ud-train.conllu 11334,4,call,True,True,true,4,True
8897,train,6,7,en-ud-train.conllu 11334,4,call,True,True,true,4,True
8898,test,10,7,en-ud-test.conllu 1973,2,find,True,True,true,4,True
8899,test,14,7,en-ud-test.conllu 1973,2,find,True,True,true,4,True
8900,train,10,7,en-ud-train.conllu 6229,26,say,True,True,true,2,True
8901,train,16,7,en-ud-train.conllu 6229,26,say,True,True,true,2,True
8902,train,7,7,en-ud-train.conllu 907,3,deserve,True,True,true,4,True
8903,train,12,7,en-ud-train.conllu 907,3,deserve,True,True,true,2,True
8904,train,1,7,en-ud-train.conllu 11348,8,find,True,True,true,4,True
8905,train,7,7,en-ud-train.conllu 11348,8,find,True,False,na,na,True
8906,test,7,7,en-ud-test.conllu 2004,2,remain,True,True,true,4,True
8907,test,14,7,en-ud-test.conllu 2004,2,remain,True,True,true,4,True
8908,train,6,7,en-ud-train.conllu 6238,6,have,True,True,true,4,True
8909,train,18,7,en-ud-train.conllu 6238,6,have,True,True,true,4,True
8910,train,1,7,en-ud-train.conllu 11360,11,have,True,True,true,3,True
8911,train,18,7,en-ud-train.conllu 11360,11,have,True,True,true,2,True
8912,test,10,7,en-ud-test.conllu 2055,23,help,True,True,true,4,True
8913,test,14,7,en-ud-test.conllu 2055,23,help,True,True,false,3,True
8914,train,1,7,en-ud-train.conllu 917,5,post,True,True,true,4,True
8915,train,16,7,en-ud-train.conllu 917,5,post,True,True,true,4,True
8916,train,7,7,en-ud-train.conllu 6291,2,verify,True,True,false,2,True
8917,train,18,7,en-ud-train.conllu 6291,2,verify,True,True,true,4,True
8918,train,1,7,en-ud-train.conllu 11378,3,tell,True,True,true,4,True
8919,train,6,7,en-ud-train.conllu 11378,3,tell,True,True,true,4,True
8920,test,1,7,en-ud-test.conllu 2076,9,reduce,True,True,true,4,True
8921,test,7,7,en-ud-test.conllu 2076,9,reduce,True,True,true,4,True
8922,train,14,7,en-ud-train.conllu 920,2,want,True,True,true,4,True
8923,train,18,7,en-ud-train.conllu 920,2,want,True,True,true,4,True
8924,train,10,7,en-ud-train.conllu 6338,9,browse,True,True,true,4,True
8925,train,16,7,en-ud-train.conllu 6338,9,browse,True,True,true,4,True
8926,train,7,7,en-ud-train.conllu 937,3,become,True,True,true,4,True
8927,train,14,7,en-ud-train.conllu 937,3,become,True,True,true,4,True
8928,train,1,7,en-ud-train.conllu 11383,16,ask,True,True,true,4,True
8929,train,10,7,en-ud-train.conllu 11383,16,ask,True,True,true,4,True
8930,train,8,7,en-ud-train.conllu 11400,4,have,True,True,true,4,True
8931,train,16,7,en-ud-train.conllu 11400,4,have,True,True,false,2,True
8932,train,1,7,en-ud-train.conllu 956,2,think,True,True,true,4,True
8933,train,6,7,en-ud-train.conllu 956,2,think,True,True,true,4,True
8934,train,14,7,en-ud-train.conllu 974,16,do,True,True,true,4,True
8935,train,16,7,en-ud-train.conllu 974,16,do,True,True,true,3,True
8936,train,1,7,en-ud-train.conllu 11411,2,tell,True,True,true,4,True
8937,train,14,7,en-ud-train.conllu 11411,2,tell,True,True,true,4,True
8938,train,6,7,en-ud-train.conllu 6346,14,tell,True,True,true,4,True
8939,train,21,7,en-ud-train.conllu 6346,14,tell,True,True,true,4,True
8940,train,8,7,en-ud-train.conllu 985,22,quiz,True,True,true,4,True
8941,train,16,7,en-ud-train.conllu 985,22,quiz,True,True,true,4,True
8942,train,7,7,en-ud-train.conllu 6354,21,appear,True,True,true,4,True
8943,train,16,7,en-ud-train.conllu 6354,21,appear,True,True,true,4,True
8944,train,7,7,en-ud-train.conllu 11428,2,have,True,True,true,4,True
8945,train,8,7,en-ud-train.conllu 11428,2,have,True,True,true,4,True
8946,train,14,7,en-ud-train.conllu 1005,2,want,True,True,true,4,True
8947,train,21,7,en-ud-train.conllu 1005,2,want,True,True,true,4,True
8948,train,6,7,en-ud-train.conllu 6362,13,appear,True,True,true,4,True
8949,train,10,7,en-ud-train.conllu 6362,13,appear,True,True,true,4,True
8950,train,1,7,en-ud-train.conllu 6372,3,seem,True,True,true,4,True
8951,train,16,7,en-ud-train.conllu 6372,3,seem,True,True,true,3,True
8952,train,8,7,en-ud-train.conllu 1017,8,befuddle,True,True,true,4,True
8953,train,14,7,en-ud-train.conllu 1017,8,befuddle,True,True,true,3,True
8954,train,7,7,en-ud-train.conllu 11434,10,make,True,True,true,4,True
8955,train,8,7,en-ud-train.conllu 11434,10,make,True,True,true,4,True
8956,train,1,7,en-ud-train.conllu 6379,32,release,True,True,true,4,True
8957,train,21,7,en-ud-train.conllu 6379,32,release,True,True,true,4,True
8958,train,1,7,en-ud-train.conllu 11446,49,enjoy,True,True,true,4,True
8959,train,6,7,en-ud-train.conllu 11446,49,enjoy,True,True,true,4,True
8960,train,7,7,en-ud-train.conllu 6398,17,lay,True,True,true,4,True
8961,train,14,7,en-ud-train.conllu 6398,17,lay,True,True,true,4,True
8962,train,7,7,en-ud-train.conllu 1048,8,deliver,True,True,true,4,True
8963,train,14,7,en-ud-train.conllu 1048,8,deliver,True,True,true,4,True
8964,train,14,7,en-ud-train.conllu 6401,6,provide,True,True,true,4,True
8965,train,21,7,en-ud-train.conllu 6401,6,provide,True,True,true,4,True
8966,train,14,7,en-ud-train.conllu 1090,2,boggle,True,True,true,4,True
8967,train,21,7,en-ud-train.conllu 1090,2,boggle,True,True,true,4,True
8968,train,1,7,en-ud-train.conllu 11477,24,call,True,True,true,4,True
8969,train,7,7,en-ud-train.conllu 11477,24,call,True,True,true,4,True
8970,train,1,7,en-ud-train.conllu 6414,3,include,True,True,true,4,True
8971,train,8,7,en-ud-train.conllu 6414,3,include,True,True,true,4,True
8972,train,1,7,en-ud-train.conllu 1098,34,have,True,True,true,3,True
8973,train,7,7,en-ud-train.conllu 1098,34,have,True,True,false,4,True
8974,train,7,7,en-ud-train.conllu 11500,2,know,True,True,true,4,True
8975,train,10,7,en-ud-train.conllu 11500,2,know,True,True,true,4,True
8976,train,6,7,en-ud-train.conllu 1118,4,die,True,True,true,4,True
8977,train,21,7,en-ud-train.conllu 1118,4,die,True,True,true,4,True
8978,train,10,7,en-ud-train.conllu 6422,22,go,True,True,false,3,True
8979,train,18,7,en-ud-train.conllu 6422,22,go,True,True,false,4,True
8980,train,3,7,en-ud-train.conllu 1124,14,do,True,True,false,2,True
8981,train,16,7,en-ud-train.conllu 1124,14,do,True,True,true,4,True
8982,train,1,7,en-ud-train.conllu 11515,2,phone,True,True,true,4,True
8983,train,14,7,en-ud-train.conllu 11515,2,phone,True,True,true,4,True
8984,train,14,7,en-ud-train.conllu 6427,14,predict,True,True,true,4,True
8985,train,16,7,en-ud-train.conllu 6427,14,predict,True,True,true,4,True
8986,train,8,7,en-ud-train.conllu 11531,4,start,True,True,true,4,True
8987,train,14,7,en-ud-train.conllu 11531,4,start,True,True,true,4,True
8988,train,8,7,en-ud-train.conllu 1140,27,stand,True,True,false,4,True
8989,train,14,7,en-ud-train.conllu 1140,27,stand,True,True,true,4,True
8990,train,6,7,en-ud-train.conllu 1162,5,come,True,True,true,4,True
8991,train,21,7,en-ud-train.conllu 1162,5,come,True,True,true,4,True
8992,train,1,7,en-ud-train.conllu 11543,8,drive,True,True,false,3,True
8993,train,10,7,en-ud-train.conllu 11543,8,drive,True,True,true,4,True
8994,train,8,7,en-ud-train.conllu 6434,13,examine,True,True,true,4,True
8995,train,16,7,en-ud-train.conllu 6434,13,examine,True,True,true,4,True
8996,train,7,7,en-ud-train.conllu 1211,3,remember,True,True,true,3,True
8997,train,14,7,en-ud-train.conllu 1211,3,remember,True,True,true,4,True
8998,train,1,7,en-ud-train.conllu 6439,16,render,True,True,true,4,True
8999,train,8,7,en-ud-train.conllu 6439,16,render,True,True,true,4,True
9000,train,1,7,en-ud-train.conllu 11563,2,sign,True,True,true,4,True
9001,train,14,7,en-ud-train.conllu 11563,2,sign,False,True,na,na,True
9002,train,14,7,en-ud-train.conllu 1227,8,support,True,True,true,4,True
9003,train,21,7,en-ud-train.conllu 1227,8,support,True,True,true,4,True
9004,train,8,7,en-ud-train.conllu 11567,26,seat,True,True,false,3,True
9005,train,10,7,en-ud-train.conllu 11567,26,seat,True,True,true,4,True
9006,train,8,7,en-ud-train.conllu 6464,3,think,True,True,true,4,True
9007,train,14,7,en-ud-train.conllu 6464,3,think,True,True,true,4,True
9008,train,7,7,en-ud-train.conllu 11585,4,want,True,True,false,4,True
9009,train,8,7,en-ud-train.conllu 11585,4,want,True,True,false,4,True
9010,train,8,7,en-ud-train.conllu 1232,2,condemn,True,True,true,4,True
9011,train,18,7,en-ud-train.conllu 1232,2,condemn,True,True,true,4,True
9012,train,8,7,en-ud-train.conllu 6493,34,live,True,True,true,4,True
9013,train,18,7,en-ud-train.conllu 6493,34,live,True,True,true,4,True
9014,train,8,7,en-ud-train.conllu 6505,2,expect,True,True,true,4,True
9015,train,10,7,en-ud-train.conllu 6505,2,expect,True,True,true,4,True
9016,train,8,7,en-ud-train.conllu 1236,2,provide,True,True,true,4,True
9017,train,16,7,en-ud-train.conllu 1236,2,provide,True,True,true,4,True
9018,train,8,7,en-ud-train.conllu 1247,19,print,True,True,true,4,True
9019,train,10,7,en-ud-train.conllu 1247,19,print,True,True,true,4,True
9020,train,7,7,en-ud-train.conllu 6523,26,straighten,True,True,false,2,True
9021,train,16,7,en-ud-train.conllu 6523,26,straighten,True,True,false,4,True
9022,train,5,7,en-ud-train.conllu 11602,8,go,True,True,true,3,True
9023,train,6,7,en-ud-train.conllu 11602,8,go,True,True,true,4,True
9024,train,1,7,en-ud-train.conllu 1265,6,debate,True,True,true,4,True
9025,train,7,7,en-ud-train.conllu 1265,6,debate,True,True,true,4,True
9026,train,1,7,en-ud-train.conllu 6528,37,do,True,True,true,2,True
9027,train,16,7,en-ud-train.conllu 6528,37,do,True,True,false,2,True
9028,train,12,7,en-ud-train.conllu 11624,6,spay,True,True,true,4,True
9029,train,14,7,en-ud-train.conllu 11624,6,spay,True,True,true,4,True
9030,train,6,7,en-ud-train.conllu 1292,21,attack,True,True,true,4,True
9031,train,8,7,en-ud-train.conllu 1292,21,attack,True,True,true,3,True
9032,train,8,7,en-ud-train.conllu 6536,23,do,True,True,false,3,True
9033,train,16,7,en-ud-train.conllu 6536,23,do,True,True,false,4,True
9034,train,14,7,en-ud-train.conllu 1327,2,sponsor,True,True,true,4,True
9035,train,18,7,en-ud-train.conllu 1327,2,sponsor,True,True,true,4,True
9036,train,1,7,en-ud-train.conllu 6624,8,attract,True,True,true,2,True
9037,train,14,7,en-ud-train.conllu 6624,8,attract,True,True,true,4,True
9038,train,7,7,en-ud-train.conllu 11633,11,reverse,True,True,false,2,True
9039,train,14,7,en-ud-train.conllu 11633,11,reverse,True,True,true,4,True
9040,train,14,7,en-ud-train.conllu 1354,12,isolate,True,True,true,4,True
9041,train,16,7,en-ud-train.conllu 1354,12,isolate,True,True,true,4,True
9042,train,7,7,en-ud-train.conllu 11645,10,ship,True,True,false,4,True
9043,train,8,7,en-ud-train.conllu 11645,10,ship,True,True,false,4,True
9044,train,7,7,en-ud-train.conllu 6671,6,conquer,True,True,true,4,True
9045,train,14,7,en-ud-train.conllu 6671,6,conquer,True,True,true,4,True
9046,train,1,7,en-ud-train.conllu 11651,8,order,True,True,false,2,True
9047,train,2,7,en-ud-train.conllu 11651,8,order,True,True,true,4,True
9048,train,10,7,en-ud-train.conllu 1361,27,restrain,True,True,true,4,True
9049,train,16,7,en-ud-train.conllu 1361,27,restrain,True,True,true,4,True
9050,train,14,7,en-ud-train.conllu 6677,6,publish,True,True,true,4,True
9051,train,18,7,en-ud-train.conllu 6677,6,publish,True,True,true,4,True
9052,train,8,7,en-ud-train.conllu 6725,5,tell,True,True,true,4,True
9053,train,14,7,en-ud-train.conllu 6725,5,tell,True,True,true,4,True
9054,train,1,7,en-ud-train.conllu 11658,5,say,True,True,true,4,True
9055,train,8,7,en-ud-train.conllu 11658,5,say,True,True,true,4,True
9056,train,1,7,en-ud-train.conllu 6725,73,print,False,True,na,na,True
9057,train,16,7,en-ud-train.conllu 6725,73,print,True,True,true,4,True
9058,train,6,7,en-ud-train.conllu 11681,21,have,True,True,true,4,True
9059,train,16,7,en-ud-train.conllu 11681,21,have,True,True,true,4,True
9060,train,1,7,en-ud-train.conllu 1365,4,seize,True,True,true,4,True
9061,train,7,7,en-ud-train.conllu 1365,4,seize,False,True,na,na,True
9062,train,6,7,en-ud-train.conllu 11710,7,include,True,True,true,4,True
9063,train,10,7,en-ud-train.conllu 11710,7,include,True,True,true,4,True
9064,train,7,7,en-ud-train.conllu 1372,49,follow,True,True,true,4,True
9065,train,16,7,en-ud-train.conllu 1372,49,follow,True,True,true,4,True
9066,train,1,7,en-ud-train.conllu 6727,7,say,True,True,true,4,True
9067,train,7,7,en-ud-train.conllu 6727,7,say,True,True,true,4,True
9068,train,1,7,en-ud-train.conllu 1378,14,have,True,True,true,3,True
9069,train,21,7,en-ud-train.conllu 1378,14,have,True,True,true,4,True
9070,train,1,7,en-ud-train.conllu 6728,4,grow,True,True,true,4,True
9071,train,14,7,en-ud-train.conllu 6728,4,grow,True,True,true,4,True
9072,train,7,7,en-ud-train.conllu 1395,11,use,True,True,false,4,True
9073,train,14,7,en-ud-train.conllu 1395,11,use,True,True,false,1,True
9074,train,7,7,en-ud-train.conllu 11721,18,go,True,True,true,4,True
9075,train,8,7,en-ud-train.conllu 11721,18,go,True,True,true,4,True
9076,train,14,7,en-ud-train.conllu 1398,3,associate,True,True,true,4,True
9077,train,18,7,en-ud-train.conllu 1398,3,associate,True,True,true,4,True
9078,train,7,7,en-ud-train.conllu 11751,8,smell,True,True,true,4,True
9079,train,10,7,en-ud-train.conllu 11751,8,smell,True,True,true,4,True
9080,train,8,7,en-ud-train.conllu 6744,4,see,True,True,true,3,True
9081,train,20,7,en-ud-train.conllu 6744,4,see,True,True,true,2,True
9082,train,1,7,en-ud-train.conllu 1405,20,seek,True,True,false,2,True
9083,train,6,7,en-ud-train.conllu 1405,20,seek,True,True,false,4,True
9084,train,1,7,en-ud-train.conllu 11780,21,talk,True,True,false,2,True
9085,train,7,7,en-ud-train.conllu 11780,21,talk,True,True,false,4,True
9086,train,1,7,en-ud-train.conllu 6753,2,swear,True,True,true,4,True
9087,train,18,7,en-ud-train.conllu 6753,2,swear,True,True,true,2,True
9088,train,18,7,en-ud-train.conllu 1414,23,testify,True,True,true,4,True
9089,train,21,7,en-ud-train.conllu 1414,23,testify,True,True,true,3,True
9090,train,16,7,en-ud-train.conllu 1416,34,base,True,True,true,4,True
9091,train,18,7,en-ud-train.conllu 1416,34,base,True,True,true,3,True
9092,train,14,7,en-ud-train.conllu 11805,11,tell,True,True,true,4,True
9093,train,21,7,en-ud-train.conllu 11805,11,tell,True,True,true,4,True
9094,train,5,7,en-ud-train.conllu 1422,25,give,True,True,true,3,True
9095,train,14,7,en-ud-train.conllu 1422,25,give,True,True,true,4,True
9096,train,1,7,en-ud-train.conllu 6756,6,wait,True,True,true,4,True
9097,train,10,7,en-ud-train.conllu 6756,6,wait,True,True,true,4,True
9098,train,1,7,en-ud-train.conllu 11822,6,work,True,True,true,4,True
9099,train,21,7,en-ud-train.conllu 11822,6,work,True,True,true,3,True
9100,train,1,7,en-ud-train.conllu 1425,30,record,True,True,true,2,True
9101,train,18,7,en-ud-train.conllu 1425,30,record,True,True,false,2,True
9102,train,1,7,en-ud-train.conllu 11833,14,walk,True,True,false,2,True
9103,train,14,7,en-ud-train.conllu 11833,14,walk,False,True,na,na,True
9104,train,8,7,en-ud-train.conllu 6766,40,mean,True,True,true,4,True
9105,train,14,7,en-ud-train.conllu 6766,40,mean,True,True,true,4,True
9106,train,10,7,en-ud-train.conllu 1437,33,view,True,True,true,4,True
9107,train,22,7,en-ud-train.conllu 1437,33,view,True,True,true,4,True
9108,train,1,7,en-ud-train.conllu 11855,16,tell,True,True,false,3,True
9109,train,8,7,en-ud-train.conllu 11855,16,tell,True,True,true,4,True
9110,train,1,7,en-ud-train.conllu 6776,59,use,True,True,true,4,True
9111,train,8,7,en-ud-train.conllu 6776,59,use,True,True,true,3,True
9112,train,14,7,en-ud-train.conllu 1448,8,indicate,True,True,true,4,True
9113,train,22,7,en-ud-train.conllu 1448,8,indicate,True,True,true,4,True
9114,train,1,7,en-ud-train.conllu 1454,27,provide,True,True,false,3,True
9115,train,7,7,en-ud-train.conllu 1454,27,provide,True,True,false,4,True
9116,train,10,7,en-ud-train.conllu 11880,3,see,True,True,true,4,True
9117,train,21,7,en-ud-train.conllu 11880,3,see,True,True,true,4,True
9118,train,1,7,en-ud-train.conllu 1473,11,have,True,True,true,4,True
9119,train,8,7,en-ud-train.conllu 1473,11,have,True,True,false,4,True
9120,train,7,7,en-ud-train.conllu 11907,13,have,True,True,false,4,True
9121,train,14,7,en-ud-train.conllu 11907,13,have,True,True,true,4,True
9122,train,7,7,en-ud-train.conllu 6780,6,compete,True,True,false,2,True
9123,train,16,7,en-ud-train.conllu 6780,6,compete,True,True,true,2,True
9124,train,14,7,en-ud-train.conllu 1485,28,contemplate,True,True,true,4,True
9125,train,16,7,en-ud-train.conllu 1485,28,contemplate,True,True,true,4,True
9126,train,1,7,en-ud-train.conllu 6780,61,mean,True,True,true,4,True
