Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence	Keep
train	44	5	en-ud-train.conllu 7998	1	sketch	True	True	false	2	True
train	38	5	en-ud-train.conllu 5388	4	need	True	True	true	4	True
train	41	5	en-ud-train.conllu 5388	4	need	True	True	true	1	True
dev	26	5	en-ud-dev.conllu 17	4	have	True	True	true	4	True
dev	41	5	en-ud-dev.conllu 17	4	have	True	True	true	3	True
test	41	5	en-ud-test.conllu 460	4	do	True	True	true	2	True
test	27	5	en-ud-test.conllu 460	4	do	True	True	false	4	True
dev	41	5	en-ud-dev.conllu 515	6	set	True	True	true	1	True
dev	27	5	en-ud-dev.conllu 515	6	set	True	True	true	4	True
train	46	5	en-ud-train.conllu 7542	1	wait	True	True	false	3	True
train	26	5	en-ud-train.conllu 7542	1	wait	True	True	false	4	True
train	34	5	en-ud-train.conllu 4638	4	think	True	True	true	3	False
train	41	5	en-ud-train.conllu 4638	4	think	True	True	true	2	True
dev	26	5	en-ud-dev.conllu 1431	11	need	True	True	true	3	True
dev	41	5	en-ud-dev.conllu 1431	11	need	True	True	true	2	True
train	39	5	en-ud-train.conllu 11816	7	call	True	True	true	4	True
train	27	5	en-ud-train.conllu 11816	7	call	True	True	true	3	True
train	36	5	en-ud-train.conllu 3353	13	send	True	True	false	4	True
train	26	5	en-ud-train.conllu 3353	13	send	True	True	false	3	True
train	38	5	en-ud-train.conllu 4399	4	inform	True	True	true	4	True
train	41	5	en-ud-train.conllu 4399	4	inform	True	True	true	3	True
train	46	5	en-ud-train.conllu 9576	6	make	True	True	false	4	True
train	36	5	en-ud-train.conllu 9576	6	make	True	True	true	4	True
test	41	5	en-ud-test.conllu 632	34	start	True	True	false	1	True
test	27	5	en-ud-test.conllu 632	34	start	True	True	false	3	True
train	46	5	en-ud-train.conllu 7803	5	have	True	True	true	4	True
train	41	5	en-ud-train.conllu 7803	5	have	True	True	true	3	True
train	41	5	en-ud-train.conllu 6374	6	live	True	True	true	2	True
train	44	5	en-ud-train.conllu 6374	6	live	True	True	true	3	True
dev	27	5	en-ud-dev.conllu 44	4	wonder	True	True	true	4	True
dev	41	5	en-ud-dev.conllu 44	4	wonder	True	True	true	2	True
train	26	5	en-ud-train.conllu 9055	5	do	True	True	true	4	True
train	28	5	en-ud-train.conllu 9055	5	do	True	True	true	3	True
train	26	5	en-ud-train.conllu 4148	3	attach	True	True	true	4	True
train	41	5	en-ud-train.conllu 4148	3	attach	True	True	true	3	True
test	36	5	en-ud-test.conllu 809	22	help	True	True	false	4	True
test	41	5	en-ud-test.conllu 809	22	help	True	True	false	2	True
test	41	5	en-ud-test.conllu 20	17	note	True	True	true	2	True
test	27	5	en-ud-test.conllu 20	17	note	True	True	true	4	True
train	44	5	en-ud-train.conllu 7637	4	put	True	True	false	3	True
train	41	5	en-ud-train.conllu 7637	4	put	True	True	false	2	True
train	24	5	en-ud-train.conllu 7362	10	linger	True	True	false	2	True
train	41	5	en-ud-train.conllu 7362	10	linger	True	True	true	1	True
train	25	5	en-ud-train.conllu 12424	32	go	True	True	true	4	True
train	41	5	en-ud-train.conllu 12424	32	go	True	True	true	3	True
train	38	5	en-ud-train.conllu 10823	13	have	True	True	true	4	True
train	41	5	en-ud-train.conllu 10823	13	have	True	True	true	3	True
train	38	5	en-ud-train.conllu 9665	27	hang	True	True	true	4	True
train	34	5	en-ud-train.conllu 9665	27	hang	True	True	true	4	False
train	28	5	en-ud-train.conllu 3682	28	understand	True	True	true	3	True
train	34	5	en-ud-train.conllu 3682	28	understand	True	True	true	4	False
train	38	5	en-ud-train.conllu 7644	18	put	True	True	false	4	True
train	26	5	en-ud-train.conllu 7644	18	put	True	True	true	4	True
train	30	5	en-ud-train.conllu 5659	21	present	True	True	true	2	True
train	38	5	en-ud-train.conllu 5659	21	present	True	True	false	4	True
test	27	5	en-ud-test.conllu 284	4	know	True	True	false	2	True
test	41	5	en-ud-test.conllu 284	4	know	True	True	true	2	True
train	38	5	en-ud-train.conllu 9125	1	come	True	True	true	4	True
train	41	5	en-ud-train.conllu 9125	1	come	True	True	true	3	True
train	27	5	en-ud-train.conllu 7293	21	use	True	True	true	4	True
train	26	5	en-ud-train.conllu 7293	21	use	True	True	false	1	True
train	26	5	en-ud-train.conllu 10869	16	feel	True	True	false	3	True
train	41	5	en-ud-train.conllu 10869	16	feel	True	True	true	3	True
train	34	5	en-ud-train.conllu 5587	15	found	True	True	true	4	False
train	41	5	en-ud-train.conllu 5587	15	found	True	True	true	3	True
test	30	5	en-ud-test.conllu 797	10	export	True	True	false	3	True
test	38	5	en-ud-test.conllu 797	10	export	True	True	false	4	True
train	41	5	en-ud-train.conllu 7769	1	see	True	True	true	2	True
train	26	5	en-ud-train.conllu 7769	1	see	True	True	true	4	True
dev	36	5	en-ud-dev.conllu 471	4	read	True	True	true	4	True
dev	41	5	en-ud-dev.conllu 471	4	read	True	True	true	3	True
train	26	5	en-ud-train.conllu 8886	3	have	True	True	false	1	True
train	38	5	en-ud-train.conllu 8886	3	have	True	True	true	3	True
train	44	5	en-ud-train.conllu 5308	4	receive	True	True	true	3	True
train	46	5	en-ud-train.conllu 5308	4	receive	True	True	true	4	True
test	41	5	en-ud-test.conllu 255	2	happen	True	True	true	2	True
test	27	5	en-ud-test.conllu 255	2	happen	True	True	true	3	True
test	41	5	en-ud-test.conllu 844	19	rise	True	False	na	na	True
test	34	5	en-ud-test.conllu 844	19	rise	True	True	true	4	False
train	41	5	en-ud-train.conllu 9215	3	try	True	True	true	3	True
train	38	5	en-ud-train.conllu 9215	3	try	True	True	true	4	True
train	41	5	en-ud-train.conllu 5224	9	pend	True	True	true	2	True
train	26	5	en-ud-train.conllu 5224	9	pend	True	True	true	3	True
train	26	5	en-ud-train.conllu 12178	21	deal	True	True	true	4	True
train	34	5	en-ud-train.conllu 12178	21	deal	True	True	true	3	False
train	34	5	en-ud-train.conllu 9065	9	do	True	True	true	4	False
train	26	5	en-ud-train.conllu 9065	9	do	True	True	true	4	True
train	41	5	en-ud-train.conllu 4185	16	approve	True	True	false	2	True
train	25	5	en-ud-train.conllu 4185	16	approve	False	True	na	na	True
train	26	5	en-ud-train.conllu 12537	6	make	True	True	false	4	True
train	39	5	en-ud-train.conllu 12537	6	make	True	True	false	4	True
test	41	5	en-ud-test.conllu 435	14	grasp	True	True	false	2	True
test	26	5	en-ud-test.conllu 435	14	grasp	True	True	false	4	True
train	25	5	en-ud-train.conllu 8946	12	explore	True	True	false	4	True
train	41	5	en-ud-train.conllu 8946	12	explore	True	True	false	2	True
train	26	5	en-ud-train.conllu 10426	4	do	True	True	false	4	True
train	41	5	en-ud-train.conllu 10426	4	do	True	True	true	2	True
train	41	5	en-ud-train.conllu 12330	14	give	True	True	false	2	True
train	44	5	en-ud-train.conllu 12330	14	give	True	True	false	3	True
train	41	5	en-ud-train.conllu 218	36	pose	True	True	true	2	True
train	27	5	en-ud-train.conllu 218	36	pose	True	True	true	4	True
test	41	5	en-ud-test.conllu 994	7	help	True	True	true	3	True
test	26	5	en-ud-test.conllu 994	7	help	True	True	false	3	True
train	38	5	en-ud-train.conllu 12254	10	say	True	True	true	4	True
train	41	5	en-ud-train.conllu 12254	10	say	True	True	true	3	True
dev	34	5	en-ud-dev.conllu 1003	3	visit	True	True	true	4	False
dev	41	5	en-ud-dev.conllu 1003	3	visit	True	True	true	3	True
train	41	5	en-ud-train.conllu 6263	10	follow	True	True	true	2	True
train	28	5	en-ud-train.conllu 6263	10	follow	False	True	na	na	True
train	41	5	en-ud-train.conllu 6194	35	tie	True	True	true	2	True
train	25	5	en-ud-train.conllu 6194	35	tie	True	True	true	4	True
train	26	5	en-ud-train.conllu 10912	23	send	True	True	true	4	True
train	27	5	en-ud-train.conllu 10912	23	send	True	True	true	4	True
train	34	5	en-ud-train.conllu 11453	2	warn	True	True	true	4	False
train	38	5	en-ud-train.conllu 11453	2	warn	True	True	true	4	True
train	41	5	en-ud-train.conllu 2921	8	make	True	True	true	3	True
train	25	5	en-ud-train.conllu 2921	8	make	True	True	true	4	True
dev	27	5	en-ud-dev.conllu 1632	1	save	True	True	false	2	True
dev	44	5	en-ud-dev.conllu 1632	1	save	True	True	false	3	True
train	26	5	en-ud-train.conllu 9945	8	work	True	True	true	4	True
train	46	5	en-ud-train.conllu 9945	8	work	True	True	true	4	True
train	41	5	en-ud-train.conllu 5728	10	seek	True	True	true	2	True
train	25	5	en-ud-train.conllu 5728	10	seek	True	True	false	3	True
train	41	5	en-ud-train.conllu 7604	24	approve	True	True	true	2	True
train	26	5	en-ud-train.conllu 7604	24	approve	True	True	true	4	True
train	35	5	en-ud-train.conllu 11087	13	find	True	True	true	2	True
train	27	5	en-ud-train.conllu 11087	13	find	True	True	false	1	True
train	26	5	en-ud-train.conllu 7194	13	make	True	True	true	4	True
train	34	5	en-ud-train.conllu 7194	13	make	True	True	true	4	False
train	34	5	en-ud-train.conllu 5886	3	send	True	True	true	4	False
train	41	5	en-ud-train.conllu 5886	3	send	True	True	true	2	True
dev	38	5	en-ud-dev.conllu 3	2	nominate	True	True	true	4	True
dev	41	5	en-ud-dev.conllu 3	2	nominate	True	True	true	3	True
train	25	5	en-ud-train.conllu 10927	12	season	True	True	true	4	True
train	26	5	en-ud-train.conllu 10927	12	season	True	True	true	4	True
train	25	5	en-ud-train.conllu 4904	2	fax	True	False	na	na	True
train	34	5	en-ud-train.conllu 4904	2	fax	True	True	false	4	False
train	38	5	en-ud-train.conllu 5130	12	establish	True	True	true	4	True
train	41	5	en-ud-train.conllu 5130	12	establish	True	True	true	3	True
train	38	5	en-ud-train.conllu 11752	22	believe	True	True	true	4	True
train	41	5	en-ud-train.conllu 11752	22	believe	True	True	true	3	True
train	36	5	en-ud-train.conllu 1691	18	regard	True	True	false	2	True
train	41	5	en-ud-train.conllu 1691	18	regard	True	True	true	2	True
train	41	5	en-ud-train.conllu 4760	11	have	True	True	false	2	True
train	26	5	en-ud-train.conllu 4760	11	have	True	True	false	4	True
test	41	5	en-ud-test.conllu 1834	13	know	True	True	true	2	True
test	34	5	en-ud-test.conllu 1834	13	know	True	True	true	4	False
train	34	5	en-ud-train.conllu 9293	3	hiss	True	True	true	3	False
train	41	5	en-ud-train.conllu 9293	3	hiss	True	True	false	2	True
train	41	5	en-ud-train.conllu 6314	3	have	True	True	true	1	True
train	26	5	en-ud-train.conllu 6314	3	have	True	True	false	4	True
train	41	5	en-ud-train.conllu 9194	5	put	True	True	false	2	True
train	38	5	en-ud-train.conllu 9194	5	put	True	True	false	4	True
train	25	5	en-ud-train.conllu 5167	3	dig	True	True	false	4	True
train	41	5	en-ud-train.conllu 5167	3	dig	True	True	false	2	True
dev	25	5	en-ud-dev.conllu 195	5	say	True	True	false	3	True
dev	41	5	en-ud-dev.conllu 195	5	say	True	True	true	3	True
train	41	5	en-ud-train.conllu 11747	20	scrub	True	True	true	2	True
train	34	5	en-ud-train.conllu 11747	20	scrub	True	True	true	4	False
train	34	5	en-ud-train.conllu 6848	16	wear	True	True	true	4	False
train	38	5	en-ud-train.conllu 6848	16	wear	True	True	true	4	True
train	27	5	en-ud-train.conllu 5263	4	tell	True	True	true	3	True
train	25	5	en-ud-train.conllu 5263	4	tell	True	True	true	4	True
dev	46	5	en-ud-dev.conllu 221	7	come	True	True	false	2	True
dev	41	5	en-ud-dev.conllu 221	7	come	True	True	true	1	True
train	41	5	en-ud-train.conllu 1897	19	have	True	True	true	3	True
train	26	5	en-ud-train.conllu 1897	19	have	True	True	true	4	True
train	28	5	en-ud-train.conllu 7235	4	use	True	True	false	4	True
train	39	5	en-ud-train.conllu 7235	4	use	True	True	false	4	True
train	41	5	en-ud-train.conllu 352	15	do	True	True	true	3	True
train	26	5	en-ud-train.conllu 352	15	do	True	True	true	4	True
train	27	5	en-ud-train.conllu 10880	11	accord	True	True	true	4	True
train	41	5	en-ud-train.conllu 10880	11	accord	True	True	true	2	True
train	41	5	en-ud-train.conllu 3101	32	come	True	True	false	2	True
train	26	5	en-ud-train.conllu 3101	32	come	True	True	false	4	True
train	28	5	en-ud-train.conllu 5882	10	try	True	True	false	4	True
train	41	5	en-ud-train.conllu 5882	10	try	True	True	true	2	True
train	41	5	en-ud-train.conllu 9534	22	float	True	True	false	2	True
train	46	5	en-ud-train.conllu 9534	22	float	True	True	false	3	True
train	25	5	en-ud-train.conllu 11472	7	go	True	True	true	4	True
train	34	5	en-ud-train.conllu 11472	7	go	True	True	true	3	False
train	41	5	en-ud-train.conllu 6034	12	say	True	True	true	3	True
train	46	5	en-ud-train.conllu 6034	12	say	True	True	true	4	True
train	41	5	en-ud-train.conllu 11343	6	make	True	True	false	2	True
train	26	5	en-ud-train.conllu 11343	6	make	True	True	false	4	True
train	26	5	en-ud-train.conllu 11835	4	suggest	True	True	false	3	True
train	41	5	en-ud-train.conllu 11835	4	suggest	True	True	true	3	True
train	25	5	en-ud-train.conllu 8749	26	find	True	True	false	4	True
train	41	5	en-ud-train.conllu 8749	26	find	True	True	false	2	True
test	46	5	en-ud-test.conllu 193	20	pull	False	True	na	na	True
test	41	5	en-ud-test.conllu 193	20	pull	True	True	false	2	True
train	41	5	en-ud-train.conllu 7126	18	call	True	True	true	3	True
train	46	5	en-ud-train.conllu 7126	18	call	True	True	true	4	True
train	25	5	en-ud-train.conllu 4717	1	follow	True	True	true	4	True
train	41	5	en-ud-train.conllu 4717	1	follow	True	True	true	2	True
dev	41	5	en-ud-dev.conllu 1691	2	fire	True	True	true	3	True
dev	26	5	en-ud-dev.conllu 1691	2	fire	True	True	true	4	True
train	27	5	en-ud-train.conllu 12050	11	travel	True	True	true	4	True
train	41	5	en-ud-train.conllu 12050	11	travel	True	True	true	2	True
train	26	5	en-ud-train.conllu 8198	13	handle	True	True	false	4	True
train	41	5	en-ud-train.conllu 8198	13	handle	True	True	false	2	True
train	27	5	en-ud-train.conllu 6123	14	unify	True	True	false	4	True
train	28	5	en-ud-train.conllu 6123	14	unify	True	True	false	4	True
train	46	5	en-ud-train.conllu 7709	1	create	True	True	false	4	True
train	24	5	en-ud-train.conllu 7709	1	create	True	True	false	3	True
dev	46	5	en-ud-dev.conllu 1398	4	hop	False	True	na	na	True
dev	41	5	en-ud-dev.conllu 1398	4	hop	True	True	false	2	True
train	39	5	en-ud-train.conllu 7583	14	know	True	True	true	4	True
train	26	5	en-ud-train.conllu 7583	14	know	True	True	true	4	True
test	34	5	en-ud-test.conllu 1486	5	wait	True	True	false	4	False
test	41	5	en-ud-test.conllu 1486	5	wait	True	True	true	2	True
train	41	5	en-ud-train.conllu 1883	4	know	True	True	false	2	True
train	25	5	en-ud-train.conllu 1883	4	know	False	True	na	na	True
test	26	5	en-ud-test.conllu 1538	3	choose	True	True	true	4	True
test	41	5	en-ud-test.conllu 1538	3	choose	True	True	false	2	True
train	46	5	en-ud-train.conllu 6488	8	take	False	True	na	na	True
train	45	5	en-ud-train.conllu 6488	8	take	True	True	false	3	True
train	36	5	en-ud-train.conllu 3302	19	do	True	True	true	2	True
train	38	5	en-ud-train.conllu 3302	19	do	True	True	true	4	True
train	46	5	en-ud-train.conllu 3736	30	go	True	True	false	2	True
train	41	5	en-ud-train.conllu 3736	30	go	True	True	false	2	True
train	41	5	en-ud-train.conllu 10397	15	work	True	True	true	3	True
train	34	5	en-ud-train.conllu 10397	15	work	True	True	true	4	False
train	26	5	en-ud-train.conllu 8537	7	represent	True	True	true	4	True
train	24	5	en-ud-train.conllu 8537	7	represent	True	True	true	3	True
train	46	5	en-ud-train.conllu 6937	25	surround	False	True	na	na	True
train	26	5	en-ud-train.conllu 6937	25	surround	True	True	false	4	True
train	41	5	en-ud-train.conllu 10310	15	say	True	True	true	3	True
train	26	5	en-ud-train.conllu 10310	15	say	True	True	true	4	True
train	26	5	en-ud-train.conllu 3000	9	look	True	True	false	4	True
train	25	5	en-ud-train.conllu 3000	9	look	True	True	false	4	True
train	26	5	en-ud-train.conllu 447	51	have	True	True	false	3	True
train	27	5	en-ud-train.conllu 447	51	have	True	True	false	4	True
train	41	5	en-ud-train.conllu 10385	26	spend	True	True	true	2	True
train	36	5	en-ud-train.conllu 10385	26	spend	True	True	true	3	True
train	26	5	en-ud-train.conllu 4582	37	approve	True	True	true	4	True
train	41	5	en-ud-train.conllu 4582	37	approve	True	True	true	3	True
train	34	5	en-ud-train.conllu 49	29	hide	True	True	false	3	False
train	41	5	en-ud-train.conllu 49	29	hide	True	True	true	2	True
test	41	5	en-ud-test.conllu 1407	13	need	True	True	true	2	True
test	26	5	en-ud-test.conllu 1407	13	need	True	True	true	4	True
train	26	5	en-ud-train.conllu 5870	4	try	True	True	true	4	True
train	41	5	en-ud-train.conllu 5870	4	try	True	True	true	2	True
train	25	5	en-ud-train.conllu 3596	6	determine	True	True	false	3	True
train	41	5	en-ud-train.conllu 11562	23	sign	True	True	false	2	True
train	34	5	en-ud-train.conllu 11562	23	sign	True	True	true	4	False
train	41	5	en-ud-train.conllu 7786	4	go	True	True	false	2	True
train	26	5	en-ud-train.conllu 7786	4	go	True	True	false	4	True
train	34	5	en-ud-train.conllu 7388	12	use	True	True	true	4	False
train	41	5	en-ud-train.conllu 7388	12	use	True	True	true	3	True
dev	34	5	en-ud-dev.conllu 1350	3	find	True	True	true	4	False
dev	38	5	en-ud-dev.conllu 1350	3	find	True	True	false	4	True
train	39	5	en-ud-train.conllu 5924	6	lie	True	True	true	4	True
train	41	5	en-ud-train.conllu 5924	6	lie	True	True	true	3	True
train	25	5	en-ud-train.conllu 4678	4	confirm	True	True	true	4	True
train	41	5	en-ud-train.conllu 4678	4	confirm	True	True	true	3	True
test	44	5	en-ud-test.conllu 1080	11	shut	True	True	false	3	True
test	41	5	en-ud-test.conllu 1080	11	shut	True	True	true	3	True
test	26	5	en-ud-test.conllu 1184	11	switch	True	True	false	2	True
test	41	5	en-ud-test.conllu 1184	11	switch	True	True	true	2	True
train	34	5	en-ud-train.conllu 3251	10	lv.	True	True	false	3	False
train	25	5	en-ud-train.conllu 3251	10	lv.	False	False	na	na	True
test	41	5	en-ud-test.conllu 2046	29	happen	True	True	true	3	True
test	46	5	en-ud-test.conllu 2046	29	happen	False	True	na	na	True
train	41	5	en-ud-train.conllu 751	6	go	True	True	true	2	True
train	26	5	en-ud-train.conllu 751	6	go	True	True	false	2	True
train	25	5	en-ud-train.conllu 11606	10	do	True	True	false	3	True
train	41	5	en-ud-train.conllu 11606	10	do	True	True	true	2	True
train	34	5	en-ud-train.conllu 8929	35	do	True	True	false	4	False
train	41	5	en-ud-train.conllu 8929	35	do	True	True	false	2	True
train	41	5	en-ud-train.conllu 4348	10	let	True	True	false	2	True
train	34	5	en-ud-train.conllu 4348	10	let	True	True	false	4	False
dev	26	5	en-ud-dev.conllu 297	21	start	True	True	false	4	True
dev	41	5	en-ud-dev.conllu 297	21	start	True	True	false	2	True
test	41	5	en-ud-test.conllu 67	12	keep	True	True	false	1	True
test	27	5	en-ud-test.conllu 67	12	keep	True	True	true	3	True
train	41	5	en-ud-train.conllu 7722	13	perform	True	True	false	2	True
train	26	5	en-ud-train.conllu 7722	13	perform	True	True	false	3	True
dev	41	5	en-ud-dev.conllu 1855	10	heat	True	True	true	4	True
dev	27	5	en-ud-dev.conllu 1855	10	heat	True	True	true	4	True
dev	41	5	en-ud-dev.conllu 810	22	know	True	True	true	2	True
dev	27	5	en-ud-dev.conllu 810	22	know	True	True	true	4	True
train	26	5	en-ud-train.conllu 9306	15	mean	True	True	true	4	True
train	41	5	en-ud-train.conllu 9306	15	mean	True	True	true	3	True
train	41	5	en-ud-train.conllu 6393	12	flower	True	True	true	3	True
train	26	5	en-ud-train.conllu 6393	12	flower	True	True	true	4	True
dev	26	5	en-ud-dev.conllu 488	4	retire	True	True	false	4	True
dev	41	5	en-ud-dev.conllu 488	4	retire	True	True	false	2	True
train	36	5	en-ud-train.conllu 1675	14	trade	True	True	false	3	True
train	41	5	en-ud-train.conllu 1675	14	trade	True	True	false	2	True
train	38	5	en-ud-train.conllu 8580	18	pour	True	True	true	4	True
train	41	5	en-ud-train.conllu 8580	18	pour	True	True	false	2	True
